timestep,year,month,day,hour,Site Outdoor Air Drybulb Temperature(Environment),Environmental Impact Total CO2 Emissions Carbon Equivalent Mass(Site),Facility Net Purchased Electricity Rate(Whole Building),Zone Operative Temperature(Living),Zone Air Temperature(Living),Zone Operative Temperature(Bedroom),Zone Air Temperature(Bedroom),Schedule Value(Main Hot Water Loop Temp Manager-EXT),Zone Air CO2 Concentration(Living),Zone Air CO2 Concentration(Bedroom),Zone People Occupant Count(Living),Zone People Occupant Count(Bedroom),Schedule Value(Living-Thermostat Dual SP Control-HEATING-EXT),Schedule Value(Bedroom-Thermostat Dual SP Control-HEATING-EXT),Zone Ventilation Air Change Rate(Living),Zone Ventilation Air Change Rate(Bedroom),Schedule Value(Living-Ventilation-EXT),Schedule Value(Bedroom-Ventilation-EXT),Schedule Value(1 Hour Temperature Forecast Schedule),Schedule Value(0 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(0 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(1 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(1 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(2 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(2 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(3 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(3 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(4 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(4 Hour Bedroom Comfort Temperature Forecast Schedule),Schedule Value(5 Hour Living Comfort Temperature Forecast Schedule),Schedule Value(5 Hour Bedroom Comfort Temperature Forecast Schedule),Living-Ventilation-EXT,Bedroom-Ventilation-EXT,Main Hot Water Loop Temp Manager-EXT,Living-Thermostat Dual SP Control-HEATING-EXT,Bedroom-Thermostat Dual SP Control-HEATING-EXT,time (seconds),reward,emissions,reward_emissions,abs_comfort,reward_comfort,abs_air_quality,reward_air_quality,done
48408,2022.0,12.0,3.0,4.0,5.72,0.0,0.0,15.072011,14.8553095,14.003208,13.954746,85.0,420.13947,721.34094,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.31,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29044800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48409,2022.0,12.0,3.0,4.0,5.6516666,0.0,0.0,15.034545,14.8173685,13.989795,13.9409485,85.0,420.1196,724.15027,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.3,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29045400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48410,2022.0,12.0,3.0,4.0,5.5833335,0.0,0.0,14.997035,14.779343,13.9756975,13.926452,85.0,420.1026,726.6383,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.29,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29046000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48411,2022.0,12.0,3.0,4.0,5.515,0.0,0.0,14.95961,14.741391,13.961062,13.911411,85.0,420.08804,728.8539,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.28,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29046600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48412,2022.0,12.0,3.0,4.0,5.4466667,0.0,0.0,14.922292,14.703544,13.945911,13.895847,85.0,420.0756,730.8383,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.26,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29047200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48413,2022.0,12.0,3.0,4.0,5.3783336,0.0,0.0,14.885091,14.665811,13.930264,13.879783,85.0,420.0649,732.6268,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.25,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29047800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48414,2022.0,12.0,3.0,5.0,5.31,0.0,0.0,14.848007,14.628192,13.914147,13.863244,85.0,420.05576,734.24915,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.24,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29048400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48415,2022.0,12.0,3.0,5.0,5.298333,0.0,0.0,14.813844,14.595109,13.899225,13.848521,85.0,420.0479,735.76654,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.22,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29049000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48416,2022.0,12.0,3.0,5.0,5.286667,0.0,0.0,14.780464,14.56285,13.884398,13.833899,85.0,420.0412,737.1926,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.19,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29049600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48417,2022.0,12.0,3.0,5.0,5.275,0.0,0.0,14.747584,14.531081,13.869584,13.819295,85.0,420.03546,738.5413,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.17,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29050200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48418,2022.0,12.0,3.0,5.0,5.2633333,0.0,0.0,14.71513,14.499722,13.854801,13.804728,85.0,420.03052,739.82446,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.15,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29050800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48419,2022.0,12.0,3.0,5.0,5.2516665,0.0,0.0,14.683051,14.468723,13.840063,13.790209,85.0,420.02628,741.05225,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.12,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29051400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48420,2022.0,12.0,3.0,6.0,5.24,0.0,0.0,14.651317,14.438053,13.82538,13.775751,85.0,420.0226,742.23334,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.1,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,12.0,29052000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48421,2022.0,12.0,3.0,6.0,5.2166667,0.267663,0.0,14.621943,14.412784,17.120972,19.346378,85.0,420.02087,739.172,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.11,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,20,29052600,-10.908918000851589,0.2676630131500537,-8.02989039450161,2.879027606349979,-2.879027606349979,0.0,-0.0,False
48422,2022.0,12.0,3.0,6.0,5.193333,0.21004131,0.0,14.583827,14.369672,17.59275,19.858597,85.0,420.01678,728.1681,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.11,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,20,29053200,-8.708488481193019,0.210041315383767,-6.30123946151301,2.407249019680009,-2.407249019680009,0.0,-0.0,False
48423,2022.0,12.0,3.0,6.0,5.17,0.21012713,0.0,14.55258,14.338675,18.015999,20.280329,85.0,420.015,723.4891,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.12,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,0.0,0.0,85.0,12.0,20,29053800,-8.287815586475858,0.2101271228879596,-6.3038136866387875,1.9840018998370716,-1.9840018998370716,0.0,-0.0,False
48424,2022.0,12.0,3.0,6.0,5.1466665,0.20876189,0.0,14.52113,14.305704,18.419317,20.681726,85.0,420.01294,717.5432,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.13,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,20,29054400,-7.843538825887731,0.2087618861605267,-6.262856584815801,1.58068224107193,-1.58068224107193,0.0,-0.0,False
48425,2022.0,12.0,3.0,6.0,5.1233335,0.20796676,0.0,14.489563,14.27107,18.705393,20.941467,85.0,420.01074,710.95154,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.13,12.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,0.0,0.0,85.0,12.0,20,29055000,-7.533610009383365,0.2079667551219898,-6.2390026536596945,1.2946073557236701,-1.2946073557236701,0.0,-0.0,False
48426,2022.0,12.0,3.0,7.0,5.1,0.20716286,0.0,14.460614,14.240464,18.996689,21.21992,85.0,420.00925,706.29517,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.14,12.0,20.0,12.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,0.0,0.0,85.0,12.0,20,29055600,-7.218197035297503,0.2071628560826281,-6.214885682478843,1.0033113528186597,-1.0033113528186597,0.0,-0.0,False
48427,2022.0,12.0,3.0,7.0,5.1066666,0.2062296,0.0,14.434985,14.213785,19.267294,21.481064,85.0,420.00797,724.772,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.18,12.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,85.0,12.0,20,29056200,-6.919592966376591,0.20622959259893,-6.1868877779679,0.7327051884086906,-0.7327051884086906,0.0,-0.0,False
48428,2022.0,12.0,3.0,7.0,5.113333,0.20536242,0.0,14.411099,14.188828,19.51059,21.712343,85.0,420.00687,739.567,0.0,2.0,12.0,20.0,0.0,0.0,0.0,0.0,5.23,20.0,20.0,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0,0.0,0.0,85.0,12.0,20,29056800,-6.650283430890669,0.2053624175103236,-6.160872525309708,0.4894109055809608,-0.4894109055809608,0.0,-0.0,False
48429,2022.0,12.0,3.0,7.0,5.12,0.20459144,0.0,14.428937,14.240881,19.732128,21.92313,85.0,436.4177,751.3284,1.0,2.0,12.142303,20.0,0.0,0.0,0.0,0.0,5.28,12.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,12.142303690314293,20,29057400,-6.405614292456549,0.2045914419369703,-6.137743258109109,0.26787103434744,-0.26787103434744,0.0,-0.0,False
48430,2022.0,12.0,3.0,7.0,5.1266665,0.4737727,0.0,18.92192,21.612583,19.954475,22.12808,85.0,434.9308,756.45435,0.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,5.32,12.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,20,29058000,-15.336784778902388,0.4737726901295369,-14.213180703886106,1.1236040750162815,-1.1236040750162815,0.0,-0.0,False
48431,2022.0,12.0,3.0,7.0,5.133333,0.41403225,0.0,19.209633,21.67163,20.079567,22.195078,85.0,432.30243,764.4967,0.0,2.0,19.282572,20.0,0.0,0.0,0.0,0.0,5.37,20.0,20.0,20.0,20.0,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,0.0,0.0,85.0,19.282571613788605,20,29058600,-12.420967552256105,0.4140322517418702,-12.420967552256105,0.0,-0.0,0.0,-0.0,False
48432,2022.0,12.0,3.0,8.0,5.14,0.3204744,0.0,18.314701,19.79928,20.060822,22.026554,85.0,439.8661,771.1325,1.0,2.0,18.391634,20.0,0.0,0.0,0.0,0.0,5.41,20.0,20.0,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,18.391633510589596,20,29059200,-9.614231838728719,0.3204743946242906,-9.614231838728719,0.0,-0.0,0.0,-0.0,False
48433,2022.0,12.0,3.0,8.0,5.185,0.41856116,0.0,20.18619,22.796936,20.079676,21.961279,85.0,452.2121,776.4676,1.0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,5.5,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,20,20,29059800,-12.556834441059964,0.4185611480353321,-12.556834441059964,0.0,-0.0,0.0,-0.0,False
48434,2022.0,12.0,3.0,8.0,5.23,0.30852193,0.0,20.0083,22.167007,20.05878,21.838247,79.98722,463.6999,735.25366,1.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5.59,20.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,79.98721718788147,20,20,29060400,-9.25565800865471,0.3085219336218237,-9.25565800865471,0.0,-0.0,0.0,-0.0,False
48435,2022.0,12.0,3.0,8.0,5.275,0.18452099,0.0,20.079794,22.08514,18.911318,19.76095,71.347885,471.4673,685.4352,1.0,0.0,20.0,19.00676,0.0,0.0,0.0,0.0,5.68,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,71.3478821516037,20,19.0067600607872,29061000,-5.535629765762277,0.1845209921920759,-5.535629765762277,0.0,-0.0,0.0,-0.0,False
48436,2022.0,12.0,3.0,8.0,5.32,0.024313636,0.0,19.98933,21.801388,18.050236,18.38112,53.812233,478.75543,640.9152,1.0,0.0,20.0,18.012402,0.0,0.0,0.0,0.0,5.77,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,53.81223142147064,20,18.01240223646164,29061600,-0.740079102475093,0.02431363559073709,-0.7294090677221128,0.010670034752980229,-0.010670034752980229,0.0,-0.0,False
48437,2022.0,12.0,3.0,8.0,5.365,0.0,0.0,19.416908,20.729153,17.324726,17.191586,40.0,474.3749,602.72754,0.0,0.0,20.0,17.020193,0.0,0.0,0.0,0.0,5.86,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,40.0,20,17.020193934440613,29062200,-0.5830909835908109,0.0,-0.0,0.5830909835908109,-0.5830909835908109,0.0,-0.0,False
48438,2022.0,12.0,3.0,9.0,5.41,0.0462107,0.0,18.887312,19.812057,16.994411,16.86931,40.0,464.69308,571.8802,0.0,0.0,19.005693,16.024574,0.0,0.0,0.0,0.0,5.95,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,0.0,0.0,40.0,19.00569385290146,16.024573802947994,29062800,-1.3863209914786683,0.04621069971595561,-1.3863209914786683,0.0,-0.0,0.0,-0.0,False
48439,2022.0,12.0,3.0,9.0,5.5,0.19788471,0.0,17.938354,18.256039,16.755117,16.638666,56.147858,458.56693,551.65076,0.0,0.0,18.009003,15.02885,0.0,0.0,0.0,0.0,6.01,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,56.147857904434204,18.009002685546875,15.028849184513085,29063400,-5.936541155384757,0.1978847051794919,-5.936541155384757,0.0,-0.0,0.0,-0.0,False
48440,2022.0,12.0,3.0,9.0,5.59,0.0,0.0,17.29128,17.167173,16.557232,16.45086,74.32505,452.63556,531.4025,0.0,0.0,17.014746,14.03479,0.0,0.0,0.0,0.0,6.07,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,74.32505011558533,17.014745652675632,14.034790515899646,29064000,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48441,2022.0,12.0,3.0,9.0,5.68,0.0,0.0,16.859413,16.58649,16.42491,16.319704,85.0,447.08914,512.0448,0.0,0.0,16.053808,13.053394,0.0,0.0,0.0,0.0,6.13,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,16.053807616233826,13.053394377231589,29064600,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48442,2022.0,12.0,3.0,9.0,5.77,0.0,0.0,16.622036,16.335316,16.294483,16.189297,85.0,442.1799,494.8547,0.0,0.0,15.153516,12.084791,0.0,0.0,0.0,0.0,6.19,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,15.153515756130222,12.08479166030883,29065200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48443,2022.0,12.0,3.0,9.0,5.86,0.0,0.0,16.447218,16.167418,16.179775,16.076534,85.0,438.9456,483.5649,0.0,0.0,14.350897,12.0,0.0,0.0,0.0,0.0,6.25,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,14.350896537303926,12.0,29065800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48444,2022.0,12.0,3.0,10.0,5.95,0.0,0.0,16.33263,16.093443,16.072935,15.971497,85.0,452.55658,474.03296,1.0,0.0,13.673721,12.0,0.0,0.0,0.0,0.0,6.31,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,13.673721611499792,12.0,29066400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48445,2022.0,12.0,3.0,10.0,6.01,0.49247557,0.0,19.659996,21.642632,15.978253,15.879381,85.0,458.74875,469.51068,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,6.42,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,0.0,0.0,85.0,20,12.0,29067000,-15.114271322224369,0.4924755782212543,-14.774267346637629,0.34000397558673967,-0.34000397558673967,0.0,-0.0,False
48446,2022.0,12.0,3.0,10.0,6.07,0.09348827,0.0,19.961739,21.937492,15.87168,15.773676,77.47184,468.65433,461.84775,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,6.52,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,77.47183859348297,20,12.0,29067600,-2.8429096077261558,0.09348826960114184,-2.8046480880342552,0.0382615196919005,-0.0382615196919005,0.0,-0.0,False
48447,2022.0,12.0,3.0,10.0,6.13,0.0,0.0,20.161291,22.080057,15.779179,15.683715,59.00545,479.432,453.46912,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,6.63,20.0,12.0,20.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,59.00545060634613,20,12.0,29068200,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48448,2022.0,12.0,3.0,10.0,6.19,0.0,0.0,20.143272,21.830301,15.699257,15.605814,52.890972,485.5827,448.59387,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,6.74,20.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,0.0,0.0,52.89097189903259,20,12.0,29068800,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48449,2022.0,12.0,3.0,10.0,6.25,0.19128437,0.0,20.134214,21.71361,15.629237,15.537733,70.91548,490.8202,444.4569,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,6.84,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,70.91548323631287,20,12.0,29069400,-5.7385313446625075,0.1912843781554169,-5.7385313446625075,0.0,-0.0,0.0,-0.0,False
48450,2022.0,12.0,3.0,11.0,6.31,0.31467846,0.0,20.127165,21.617338,15.568063,15.478398,85.0,495.27307,440.9415,1.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,6.95,12.0,12.0,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29070000,-9.440354162445956,0.3146784720815319,-9.440354162445956,0.0,-0.0,0.0,-0.0,False
48451,2022.0,12.0,3.0,11.0,6.4166665,0.13447395,0.0,20.123728,21.550476,15.515684,15.428114,85.0,482.8929,437.94583,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.02,12.0,12.0,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29070600,-4.034218340106621,0.1344739446702207,-4.034218340106621,0.0,-0.0,0.0,-0.0,False
48452,2022.0,12.0,3.0,11.0,6.5233335,0.052647986,0.0,18.945997,19.526133,15.470572,15.385244,85.0,477.19366,436.47745,0.0,0.0,19.011845,12.0,0.0,0.0,0.0,0.0,7.08,12.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,19.011844754219055,12.0,29071200,-1.5794395529428382,0.05264798509809461,-1.5794395529428382,0.0,-0.0,0.0,-0.0,False
48453,2022.0,12.0,3.0,11.0,6.63,0.014030428,0.0,18.0123,18.075506,15.428863,15.345379,85.0,468.3249,434.09387,0.0,0.0,18.026587,12.0,0.0,0.0,0.0,0.0,7.15,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,18.026585638523105,12.0,29071800,-0.4209128263673442,0.01403042754557814,-0.4209128263673442,0.0,-0.0,0.0,-0.0,False
48454,2022.0,12.0,3.0,11.0,6.7366667,0.0,0.0,17.547234,17.379374,15.394709,15.312919,85.0,484.98532,431.79636,2.0,0.0,17.042967,12.0,0.0,0.0,0.0,0.0,7.22,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,17.0429676771164,12.0,29072400,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,False
48455,2022.0,12.0,3.0,11.0,6.8433332,0.1570003,0.0,20.237797,22.119024,15.372334,15.292317,85.0,503.09195,430.45108,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.28,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29073000,-4.71000913076811,0.157000304358937,-4.71000913076811,0.0,-0.0,0.0,-0.0,False
48456,2022.0,12.0,3.0,12.0,6.95,0.11730617,0.0,19.980396,21.444792,15.348577,15.269939,85.0,523.0707,428.88376,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.35,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29073600,-3.5387897187092205,0.1173061762850307,-3.519185288550921,0.01960443015829938,-0.01960443015829938,0.0,-0.0,False
48457,2022.0,12.0,3.0,12.0,7.016667,0.12122745,0.0,20.123764,21.602911,15.32901,15.251824,85.0,544.1197,427.21426,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.37,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29074200,-3.636823441319946,0.1212274480439982,-3.636823441319946,0.0,-0.0,0.0,-0.0,False
48458,2022.0,12.0,3.0,12.0,7.0833335,0.11145157,0.0,20.112862,21.452389,15.314551,15.238688,85.0,556.40076,426.2059,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.38,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29074800,-3.343547201773911,0.1114515733924637,-3.343547201773911,0.0,-0.0,0.0,-0.0,False
48459,2022.0,12.0,3.0,12.0,7.15,0.1061977,0.0,20.107832,21.38317,15.3044,15.229871,85.0,566.80286,425.33923,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.39,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29075400,-3.1859310087827066,0.1061977002927569,-3.1859310087827066,0.0,-0.0,0.0,-0.0,False
48460,2022.0,12.0,3.0,12.0,7.2166667,0.10208341,0.0,20.1036,21.323854,15.294045,15.220518,85.0,575.5927,424.59415,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.41,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29076000,-3.062502247011618,0.1020834082337206,-3.062502247011618,0.0,-0.0,0.0,-0.0,False
48461,2022.0,12.0,3.0,12.0,7.2833333,0.09877242,0.0,20.100113,21.276608,15.285005,15.212438,85.0,583.0297,423.95352,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.43,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29076600,-2.9631725599304692,0.09877241866434898,-2.9631725599304692,0.0,-0.0,0.0,-0.0,False
48462,2022.0,12.0,3.0,13.0,7.35,0.09633288,0.0,20.097454,21.24248,15.276411,15.204691,85.0,589.3274,423.40265,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.44,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29077200,-2.8899863397727215,0.09633287799242404,-2.8899863397727215,0.0,-0.0,0.0,-0.0,False
48463,2022.0,12.0,3.0,13.0,7.365,0.09421619,0.0,20.095499,21.211535,15.268658,15.197379,85.0,594.65076,422.92874,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.41,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29077800,-2.8264857003403896,0.09421619001134632,-2.8264857003403896,0.0,-0.0,0.0,-0.0,False
48464,2022.0,12.0,3.0,13.0,7.38,0.09238364,0.0,20.093569,21.184858,15.261565,15.190672,85.0,599.1553,422.52106,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.38,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29078400,-2.7715090858001865,0.09238363619333956,-2.7715090858001865,0.0,-0.0,0.0,-0.0,False
48465,2022.0,12.0,3.0,13.0,7.395,0.09077263,0.0,20.091871,21.161713,15.255018,15.184462,85.0,602.97015,422.1703,2.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,7.36,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,0.0,0.0,85.0,20,12.0,29079000,-2.723178869518271,0.09077262898394237,-2.723178869518271,0.0,-0.0,0.0,-0.0,False
